ID,PROVINCIA,COMUNIDAD,P_FELICIDAD,P_SALUD,S_NIVEL_VIDA,S_LABORAL,S_AMOR,S_SEXO,PAREJA,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,CASADO,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_SEXO,F_ANUAL,SEXO,EDAD,E_CIVIL,ESTUDIOS,SIT_LABORAL,OCUPACION,STATUS,NACIONALIDAD,RELIGION,SIT_ENT,PERCEPCION_EN,BIENESTAR
10006,Lugo,Galicia,3,5,3,4,4,1,1,40,3,1,1,2,3,4,4,3,5,5,0,0,5,3,1,1,Sin actividad sexual,0,0,74,1,1,2,Agricultor,0,1,1,0,2,3.75
10043,Valencia,Valencia,5,4,4,0,5,4,1,17,4,1,1,3,4,5,4,4,8,9,1,0,1,3,0,1,Regularmente,1,1,34,1,1,2,Comerciante,1,1,1,0,2,3.25
10051,Guadalajara,Castilla Mancha,4,5,2,2,5,4,1,25,4,1,1,3,4,5,4,5,5,7,0,0,1,3,0,1,Regularmente,0,1,40,1,3,2,Obrero,1,1,1,0,2,3.25
10063,Castellón,Valencia,4,5,2,4,6,4,1,18,4,1,1,3,4,4,4,5,6,6,0,0,10,3,0,1,Regularmente,0,0,45,1,4,2,Administrativo,1,1,1,0,2,3.75
10077,Castellón,Valencia,4,5,2,4,6,5,1,1,5,1,1,4,5,5,5,5,5,5,0,1,20,3,0,2,Regularmente,0,0,40,1,3,2,Mando,1,1,1,1,2,3.75
10078,Barcelona,Cataluña,4,5,2,4,6,4,1,21,4,1,1,3,5,5,4,5,7,7,1,0,2,3,0,1,Regularmente,0,1,42,1,1,2,Obrero,1,1,0,0,1,3.75
10082,Barcelona,Cataluña,4,4,1,5,5,4,1,15,4,1,1,3,4,4,4,5,9,7,1,1,1,3,0,1,Regularmente,0,1,32,1,2,2,Obrero,1,1,0,0,2,3.5
10091,Albacete,Castilla Mancha,4,5,2,4,5,4,1,15,4,1,1,3,2,4,4,4,7,6,1,0,1,3,0,1,Regularmente,1,1,31,1,2,2,Obrero,1,1,1,1,2,3.75
10108,Barcelona,Cataluña,2,5,5,5,2,4,0,0,0,0,0,0,0,0,0,0,7,0,1,0,15,3,1,0,Regularmente,1,1,20,0,2,2,Otro,1,0,1,0,2,4.25
10146,Badajoz,Extremadura,3,2,3,0,5,1,1,58,4,1,1,3,4,4,4,2,10,8,0,0,999,3,0,1,Sin actividad sexual,0,0,81,1,2,2,Agricultor,1,1,1,1,1,2.0
10162,Castellón,Valencia,4,5,5,0,6,4,1,46,4,1,1,3,5,5,5,5,7,7,0,0,1,3,0,1,Regularmente,1,1,70,1,1,2,Agricultor,0,1,1,0,2,3.5
10172,Burgos,Castilla y León,4,2,4,4,5,4,1,26,4,1,1,3,4,4,4,4,7,7,0,0,1,3,0,1,Regularmente,1,1,44,1,2,2,Mando,1,1,1,0,2,3.5
10188,Zamora,Castilla y León,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,41,3,0,1,Regularmente,0,1,60,0,3,2,Administrativo,1,1,1,0,1,4.0
10202,Cáceres,Extremadura,4,5,4,5,1,0,1,18,4,1,0,3,0,5,5,4,7,9,0,0,2,3,0,1,Ocasionalmente,1,1,72,0,0,2,Mando,1,0,0,0,1,4.5
10204,Valencia,Valencia,5,5,2,2,6,4,1,13,5,1,1,4,3,5,4,5,9,9,0,0,3,3,0,1,Diariamente,0,1,34,1,2,2,Administrativo,1,1,1,1,2,3.5
10208,Valencia,Valencia,4,5,2,0,6,5,1,29,5,1,1,3,3,5,3,5,7,7,0,0,1,3,0,1,Regularmente,0,1,48,1,2,2,Mando,1,1,1,1,2,2.75
10247,Guadalajara,Castilla Mancha,4,5,1,0,6,5,1,12,5,1,1,4,5,5,1,5,8,9,1,0,7,3,0,1,Diariamente,1,1,29,1,2,0,Obrero,1,1,1,0,2,2.5
10249,Gerona,Cataluña,3,5,4,1,6,5,1,23,5,1,1,4,5,5,5,5,8,7,0,0,1,3,0,1,Regularmente,0,1,46,1,1,2,Mando,1,1,0,0,2,3.25
10252,Salamanca,Castilla y León,4,5,1,0,5,4,1,45,4,1,1,4,3,4,4,4,10,10,0,0,1,3,0,1,Mensualmente,0,1,72,1,2,2,Obrero,1,1,1,0,1,2.5
10260,Orense,Galicia,3,5,2,4,5,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,2,Regularmente,1,0,39,0,2,2,Agricultor,1,1,1,1,2,3.5
10274,Tarragona,Cataluña,5,4,5,5,6,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,1,Sin actividad sexual,0,0,60,0,1,2,Obrero,1,1,1,0,2,4.75
10280,Lugo,Galicia,4,4,3,4,5,4,1,30,4,1,1,3,5,4,3,4,8,8,0,0,2,3,0,1,Mensualmente,1,1,50,1,3,2,Mando,1,1,1,0,2,3.75
10283,Guadalajara,Castilla Mancha,4,5,4,4,5,4,1,23,4,1,1,3,4,4,4,4,8,10,0,0,3,3,0,1,Regularmente,0,1,40,1,2,2,Mando,1,1,1,0,2,4.25
10292,Gerona,Cataluña,3,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,1,Sin actividad sexual,0,1,73,0,0,2,Obrero,1,1,1,0,2,2.75
10298,Barcelona,Cataluña,3,2,1,0,5,0,1,47,4,1,1,3,3,1,1,1,5,8,0,0,1,1,0,1,Sin actividad sexual,0,1,71,1,1,2,Obrero,1,1,1,0,0,1.5
10341,Cáceres,Extremadura,4,5,2,4,5,4,1,8,4,1,1,3,4,3,4,4,7,10,1,0,2,3,0,1,Regularmente,0,1,31,1,2,2,Comerciante,1,1,1,1,2,3.75
10379,Burgos,Castilla y León,5,5,3,4,5,4,1,18,5,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,1,1,42,1,2,2,Mando,1,1,1,0,0,4.25
10390,Santa Cruz de Tenerife,Canarias,3,3,2,2,6,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,998,3,1,0,Sin actividad sexual,0,0,57,0,4,2,Comerciante,1,1,0,0,2,2.5
10410,Badajoz,Extremadura,4,5,3,3,4,4,1,26,4,1,1,2,4,4,4,5,9,9,0,0,1,3,0,1,Regularmente,1,1,57,1,2,2,Autónomo,2,1,1,0,1,3.75
10451,Valencia,Valencia,4,5,4,5,6,5,1,9,5,1,0,3,2,5,4,5,8,8,1,0,6,3,0,1,Regularmente,0,1,29,0,3,2,Mando,1,1,1,0,2,4.5
10456,Guadalajara,Castilla Mancha,5,5,5,0,6,4,1,50,5,1,1,3,3,5,4,4,4,9,0,0,1,3,0,1,Regularmente,1,1,71,1,2,2,Agricultor,1,1,1,0,2,3.75
10457,Santa Cruz de Tenerife,Canarias,5,5,2,2,5,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,3,0,1,Regularmente,0,1,47,0,2,0,Obrero,1,1,1,0,2,3.5
10474,Pontevedra,Galicia,4,5,4,5,6,4,1,17,4,1,1,3,5,5,4,4,9,10,0,1,3,3,0,1,Regularmente,0,1,43,1,4,2,Mando,2,1,0,0,2,4.5
10493,Valencia,Valencia,4,4,5,5,5,4,1,30,4,1,1,3,4,4,4,4,8,8,0,1,1,3,0,1,Regularmente,1,0,59,1,2,2,Mando,1,1,0,0,2,4.5
10500,Castellón,Valencia,4,4,3,4,5,4,1,4,4,0,0,3,3,4,3,4,6,5,1,0,1,3,0,1,Regularmente,0,0,26,0,4,2,Obrero,1,1,1,0,2,3.75
10503,Barcelona,Cataluña,4,4,1,1,6,5,1,20,5,1,1,4,5,5,3,5,5,10,0,0,1,3,0,1,Regularmente,0,1,38,1,2,2,Obrero,1,1,0,0,1,2.5
10524,Valencia,Valencia,5,3,2,0,6,5,1,44,5,1,1,4,4,4,5,4,7,8,0,0,1,3,0,1,Regularmente,1,1,52,1,2,2,Mando,1,1,1,0,2,2.5
10545,Ávila,Castilla y León,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,Sin actividad sexual,0,1,78,0,0,2,Obrero,0,1,1,0,2,1.25
10576,Lugo,Galicia,4,5,4,5,6,5,1,33,5,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Mensualmente,0,1,53,1,2,0,Comerciante,1,1,2,0,2,4.5
10579,Valencia,Valencia,2,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,Sin actividad sexual,0,1,53,0,2,2,Comerciante,1,1,1,0,2,2.5
10583,Asturias,Asturias,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,Ocasionalmente,1,1,46,0,2,0,Mando,1,1,0,0,0,1.5
10586,Valencia,Valencia,4,5,4,0,5,4,1,35,4,1,1,3,4,4,4,4,7,7,1,0,1,3,0,1,Regularmente,0,1,57,1,2,2,Mando,1,1,1,0,2,3.25
10642,Zamora,Castilla y León,4,5,4,4,6,4,1,9,4,1,1,4,4,4,4,4,7,7,0,1,4,3,0,1,Regularmente,0,1,39,1,3,2,Administrativo,1,1,1,1,0,4.25
10648,León,Castilla y León,3,5,4,0,6,5,1,13,4,1,1,3,3,4,4,4,7,6,0,0,3,3,0,1,Regularmente,0,0,40,1,2,2,Obrero,1,1,1,0,2,3.0
10649,Barcelona,Cataluña,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,Sin actividad sexual,0,1,77,0,2,2,Obrero,1,1,1,0,1,3.5
10673,León,Castilla y León,5,5,5,5,6,5,1,17,5,1,1,4,5,4,5,5,8,8,1,0,2,3,0,1,Desconocido,0,1,32,1,3,2,Obrero,1,1,1,1,2,5.0
10689,Barcelona,Cataluña,5,4,5,5,6,5,1,4,5,0,0,3,3,4,3,4,10,10,0,0,10,3,0,1,Regularmente,0,1,41,0,4,2,Administrativo,1,1,0,1,2,4.75
10690,Alicante,Valencia,4,5,2,4,5,4,1,23,5,1,1,4,4,4,4,4,7,7,1,0,2,3,0,1,Regularmente,0,0,47,1,2,2,Obrero,1,1,1,0,2,3.75
10695,Las Palmas,Canarias,4,5,4,4,5,3,1,20,4,1,1,4,4,4,4,4,7,7,0,0,4,3,1,2,Regularmente,0,0,44,1,2,2,Obrero,1,1,1,1,2,4.25
10713,Soria,Castilla y León,4,5,4,2,5,2,1,7,4,1,1,1,4,5,4,4,7,7,0,0,40,3,0,1,Regularmente,0,1,37,1,4,2,Autónomo,2,1,1,0,2,3.75
10739,Lérida,Cataluña,5,5,5,2,5,4,1,14,4,1,1,3,4,4,4,4,7,7,0,0,4,3,0,1,Regularmente,0,1,38,1,2,2,Administrativo,1,1,0,0,1,4.25
10744,Lérida,Cataluña,4,5,4,4,6,5,1,5,5,1,0,2,3,4,4,5,9,10,1,0,2,1,0,1,Regularmente,0,1,24,0,2,2,Obrero,1,1,1,0,1,4.25
10788,Tarragona,Cataluña,5,5,3,4,6,5,1,3,5,1,1,4,5,4,4,5,7,7,0,0,4,1,0,1,Diariamente,0,0,35,1,4,2,Mando,2,1,1,0,2,4.25
10790,Zamora,Castilla y León,5,5,3,4,6,5,1,0,4,0,0,3,3,4,3,4,8,8,1,0,998,3,1,1,Regularmente,1,1,20,0,2,2,Comerciante,1,1,1,0,2,4.25
10791,Lérida,Cataluña,4,4,4,5,6,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,998,0,1,0,Regularmente,0,1,34,0,4,2,Mando,1,1,1,1,2,4.25
10820,Coruña,Galicia,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,15,3,1,1,Desconocido,0,0,51,0,2,2,Obrero,0,1,1,0,1,2.25
10845,Valencia,Valencia,4,5,3,3,4,3,1,20,4,1,1,3,5,3,3,4,6,6,0,0,5,3,0,1,Regularmente,1,0,50,1,2,2,Mando,1,1,0,1,0,3.75
10854,Tarragona,Cataluña,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,Diariamente,0,1,72,0,0,2,Obrero,1,1,1,0,2,1.0
10868,Santa Cruz de Tenerife,Canarias,4,5,4,4,6,5,1,3,4,0,0,3,3,4,3,4,7,7,1,0,12,3,0,2,Regularmente,0,0,22,0,3,1,Mando,1,1,0,1,2,4.25
10884,Valencia,Valencia,4,3,4,2,5,4,1,7,4,1,1,3,4,4,3,4,4,5,1,0,5,3,0,1,Regularmente,1,0,40,1,2,2,Obrero,1,1,0,0,2,3.25
10942,Lérida,Cataluña,4,5,4,0,6,4,1,6,4,0,0,3,3,4,3,4,8,7,1,1,2,2,0,2,Regularmente,0,1,22,0,2,1,Agricultor,1,1,1,0,1,3.25
10961,Valencia,Valencia,4,5,4,5,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,2,Mensualmente,0,0,58,0,3,2,Mando,1,1,1,0,1,4.5
10962,Santa Cruz de Tenerife,Canarias,4,2,2,4,6,5,1,14,5,1,1,3,4,4,2,4,8,8,1,0,1,3,0,1,Regularmente,0,1,38,1,3,2,Director,2,1,1,1,2,3.0
10983,Barcelona,Cataluña,4,4,5,0,5,5,1,45,4,1,1,3,4,5,4,5,9,7,0,0,20,3,0,1,Regularmente,1,0,73,1,2,2,Mando,1,1,1,1,1,3.25
10997,Lérida,Cataluña,4,5,2,0,6,4,1,40,5,1,1,3,4,4,4,4,4,5,0,0,7,3,1,2,Regularmente,0,0,61,1,2,2,Mando,1,1,0,0,2,2.75
11005,Valladolid,Castilla y León,4,5,4,4,6,5,1,30,4,1,1,3,4,4,4,4,7,7,0,0,1,3,0,1,Regularmente,0,1,53,1,4,0,Mando,1,1,0,1,2,4.25
11006,Santa Cruz de Tenerife,Canarias,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,1,Regularmente,0,1,70,0,0,2,Obrero,1,1,1,0,2,1.25
11021,Alicante,Valencia,4,5,2,4,5,3,1,15,4,1,1,4,3,4,4,5,5,4,1,0,2,3,0,1,Regularmente,0,0,34,1,2,2,Obrero,1,1,1,0,2,3.75
11033,Alicante,Valencia,4,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,5,3,1,0,Ocasionalmente,0,1,18,0,2,1,Mando,2,1,0,1,1,3.0
11053,Valencia,Valencia,4,5,2,5,5,4,1,25,4,1,1,3,4,4,4,4,8,8,1,0,3,3,0,1,Regularmente,0,1,40,1,2,2,Comerciante,1,1,1,0,1,4.0
11062,Santa Cruz de Tenerife,Canarias,4,5,4,3,5,4,1,10,4,1,1,2,4,4,4,4,7,7,0,0,1,3,0,1,Regularmente,0,0,30,1,2,2,Mando,1,1,1,0,2,4.0
11074,León,Castilla y León,5,3,2,0,1,0,1,48,5,0,0,3,3,4,3,4,9,9,0,0,1,3,0,1,Regularmente,1,1,77,0,0,2,Obrero,0,1,1,0,2,2.5
11083,Gerona,Cataluña,5,5,5,4,5,5,1,29,4,1,1,3,5,5,5,4,7,8,0,0,1,3,0,1,Regularmente,0,0,54,1,2,2,Comerciante,1,1,1,0,2,4.75
11089,Ciudad Real,Castilla Mancha,5,5,4,4,6,5,1,12,5,1,1,4,5,5,3,5,9,9,0,0,2,3,0,1,Regularmente,1,0,33,1,2,2,Administrativo,1,1,1,0,2,4.5
11129,Alicante,Valencia,4,5,2,5,5,4,1,25,4,1,1,4,4,4,4,5,8,7,1,0,1,3,0,1,Regularmente,0,0,44,1,3,2,Mando,1,1,0,0,0,4.0
11130,Valladolid,Castilla y León,4,5,4,4,5,4,1,6,4,0,0,3,3,4,3,4,7,7,0,0,200,3,1,1,Regularmente,1,0,45,0,4,2,Mando,1,1,0,0,2,4.25
11136,Burgos,Castilla y León,2,5,4,4,3,1,1,23,1,1,1,1,2,3,3,2,5,10,0,0,1,3,0,1,Ocasionalmente,1,1,45,1,2,2,Comerciante,1,1,1,1,2,3.75
11169,Coruña,Galicia,4,4,4,0,5,4,1,45,5,1,1,4,4,3,4,4,8,8,0,0,1,3,0,1,Sin actividad sexual,0,1,63,1,4,2,Mando,2,1,1,0,1,3.0
11181,Palma,Baleares,5,4,5,5,6,4,0,0,0,0,0,0,0,0,0,0,10,0,1,0,998,3,1,2,Regularmente,0,0,19,0,2,2,Comerciante,1,1,0,0,1,4.75
11194,Barcelona,Cataluña,2,3,3,4,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,Ocasionalmente,0,0,44,0,2,2,Otro,1,1,0,0,2,3.0
11208,Castellón,Valencia,2,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,Mensualmente,1,1,36,0,4,2,Mando,1,1,1,1,1,3.0
11225,Burgos,Castilla y León,2,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,1,Sin actividad sexual,0,1,42,0,3,2,Administrativo,1,1,1,0,1,3.75
11231,Castellón,Valencia,1,3,2,0,5,4,1,42,5,1,1,3,4,4,4,4,10,10,1,0,1,3,0,1,Regularmente,1,1,75,1,0,1,Obrero,0,1,1,0,2,1.5
11235,León,Castilla y León,3,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,Sin actividad sexual,0,1,66,0,1,2,Obrero,1,1,1,0,1,3.0
11239,Castellón,Valencia,4,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,Mensualmente,0,1,53,0,3,2,Administrativo,1,0,1,1,2,3.25
11242,Asturias,Asturias,4,3,4,1,6,4,1,27,5,1,1,4,3,4,3,5,7,8,0,0,1,3,0,1,Regularmente,0,1,50,1,1,2,Obrero,1,1,1,0,2,3.0
11252,Palma,Baleares,5,4,4,4,4,4,1,10,5,1,1,3,5,5,5,4,8,8,0,0,5,3,0,1,Regularmente,1,1,34,1,2,2,Comerciante,1,1,0,1,1,4.25
11256,Castellón,Valencia,4,5,4,4,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,Ocasionalmente,1,1,59,0,2,2,Administrativo,1,1,1,0,1,4.25
11289,Palma,Baleares,4,5,4,2,6,4,1,16,4,1,1,4,4,5,5,4,7,7,0,0,3,3,1,1,Regularmente,0,0,43,1,3,2,Mando,1,1,0,0,2,3.75
11299,Cuenca,Castilla Mancha,4,5,4,4,5,4,1,32,4,1,1,3,4,4,4,4,8,7,0,0,1,1,0,1,Regularmente,0,0,50,1,2,2,Comerciante,2,1,1,1,2,4.25
11300,Lérida,Cataluña,3,5,3,4,5,4,1,27,4,1,1,3,4,4,3,4,5,5,1,0,998,3,0,1,Regularmente,0,0,51,1,2,2,Obrero,1,1,1,0,2,3.75
11301,Pontevedra,Galicia,1,1,5,0,4,1,1,1,4,0,0,3,3,4,3,4,5,5,1,0,20,3,0,1,Regularmente,1,0,39,0,2,2,Autónomo,1,1,0,0,2,1.75
11339,Badajoz,Extremadura,3,3,4,0,1,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,998,0,0,0,Ocasionalmente,1,0,80,0,1,2,Agricultor,1,1,1,0,0,2.5
11345,Segovia,Castilla y León,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,3,0,0,Regularmente,1,0,57,0,4,2,Obrero,1,1,0,0,2,4.0
11363,Guadalajara,Castilla Mancha,3,5,4,5,5,3,1,6,4,1,0,2,4,4,4,4,6,6,0,0,3,3,0,1,Regularmente,0,1,36,0,3,2,Autónomo,1,1,0,0,2,4.25
11390,Valencia,Valencia,4,5,4,4,5,4,1,6,4,0,0,3,3,4,3,4,6,3,1,0,2,1,0,2,Mensualmente,0,0,23,0,2,2,Obrero,1,1,0,0,2,4.25
11399,Alicante,Valencia,4,5,4,4,3,4,0,0,0,0,0,0,0,0,0,0,9,0,1,0,2,3,0,1,Sin actividad sexual,0,1,20,0,2,0,Otro,1,1,1,0,2,4.25
11429,Palma,Baleares,5,3,3,0,6,5,1,32,5,1,1,3,4,5,4,5,8,8,0,0,1,3,0,1,Desconocido,0,1,58,1,2,2,Comerciante,1,1,1,0,1,2.75
11439,Cuenca,Castilla Mancha,1,4,2,0,5,0,1,57,5,1,1,4,5,5,4,0,7,7,0,0,1,1,0,1,Sin actividad sexual,0,1,78,1,0,2,Obrero,1,1,1,0,2,1.75
11451,Valencia,Valencia,4,5,4,0,5,4,1,45,5,1,1,4,5,5,5,5,10,10,0,0,1,3,0,1,Regularmente,1,1,64,1,1,0,Mando,1,1,1,1,1,3.25
11470,Tarragona,Cataluña,4,5,2,4,5,4,1,20,4,1,1,3,4,4,4,4,8,6,1,0,4,3,0,1,Regularmente,0,0,38,1,2,2,Obrero,1,1,1,0,1,3.75
11476,Salamanca,Castilla y León,1,3,3,0,4,3,1,30,4,1,1,3,4,4,4,4,5,8,0,0,2,3,0,1,Regularmente,0,1,56,1,2,2,Mando,1,1,1,0,2,1.75
11480,León,Castilla y León,4,5,4,5,6,4,1,4,5,1,1,3,5,5,5,4,6,5,0,1,10,3,0,1,Regularmente,0,0,33,1,4,2,Autónomo,2,1,1,0,2,4.5
11522,Palma,Baleares,4,5,4,5,5,5,1,19,5,1,1,4,4,5,4,5,10,10,0,0,4,3,0,1,Regularmente,0,0,40,1,2,2,Comerciante,1,1,0,1,1,4.5
11526,Palencia,Castilla y León,5,4,3,0,5,4,1,25,5,1,1,3,4,4,3,4,8,8,0,0,1,3,0,1,Regularmente,0,0,50,1,1,0,Otro,1,1,1,0,1,3.0
11531,Segovia,Castilla y León,3,5,4,0,4,3,1,30,3,1,1,3,2,4,4,3,5,5,0,0,1,3,0,1,Mensualmente,0,1,52,1,2,2,Comerciante,1,1,1,1,2,3.0
11549,Albacete,Castilla Mancha,4,4,4,0,6,5,1,2,5,0,0,3,3,4,3,4,7,7,1,0,2,3,1,1,Regularmente,0,1,20,0,3,1,Mando,1,1,1,0,1,3.0
11566,Barcelona,Cataluña,5,5,4,1,6,5,1,7,5,1,1,4,5,5,5,5,5,7,1,0,15,3,0,1,Mensualmente,1,1,29,1,3,2,Administrativo,1,1,0,1,1,3.75
11603,Las Palmas,Canarias,2,2,2,0,3,3,1,50,3,1,1,0,3,2,4,2,0,0,0,0,3,3,0,2,Sin actividad sexual,0,0,67,1,0,2,Obrero,1,1,1,0,1,1.5
11613,Coruña,Galicia,4,3,2,2,5,5,1,13,4,0,0,3,3,4,3,4,5,5,0,0,2,3,0,1,Regularmente,1,1,54,0,1,2,Obrero,1,1,0,0,2,2.75
11626,Lérida,Cataluña,5,5,4,4,5,4,1,15,5,1,1,3,4,4,4,4,7,7,0,0,2,3,0,1,Regularmente,0,0,44,1,2,2,Obrero,1,1,1,0,1,4.5
11629,Segovia,Castilla y León,4,5,2,0,5,4,1,30,4,1,1,3,4,4,4,4,5,5,0,0,1,3,0,1,Regularmente,0,1,58,1,2,2,Obrero,1,1,1,0,2,2.75
11636,Gerona,Cataluña,5,5,1,4,6,5,1,15,5,1,1,4,5,5,4,5,10,10,0,0,3,3,0,1,Regularmente,1,1,37,1,2,0,Obrero,1,1,0,0,2,3.75
11648,Barcelona,Cataluña,5,5,4,4,5,5,1,8,4,1,0,3,4,4,4,4,7,7,1,0,2,3,0,1,Regularmente,0,1,27,0,3,2,Mando,1,1,0,0,2,4.5
11651,Castellón,Valencia,4,5,4,5,6,4,1,4,4,0,0,3,3,4,3,4,7,7,1,0,2,3,1,1,Regularmente,0,1,21,0,3,2,Mando,1,1,0,0,2,4.5
11662,Cáceres,Extremadura,5,4,4,5,5,4,1,0,4,1,0,4,5,4,4,5,7,10,0,0,12,3,0,1,Diariamente,0,0,37,0,4,2,Obrero,1,1,1,0,1,4.5
11705,Palma,Baleares,4,5,2,4,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,0,1,Ocasionalmente,0,1,42,0,2,2,Administrativo,1,1,1,0,1,3.75
11780,Zamora,Castilla y León,5,5,4,2,5,4,1,7,5,1,1,3,4,5,5,4,7,7,0,0,4,3,0,1,Regularmente,0,1,32,1,3,2,Obrero,1,1,1,1,1,4.0
11829,Gerona,Cataluña,3,3,3,0,3,3,1,52,3,1,1,3,4,4,4,4,7,7,0,0,1,3,0,1,Regularmente,0,1,72,1,3,2,Agricultor,0,1,1,0,2,2.25
11853,Asturias,Asturias,4,5,2,3,4,3,1,30,4,1,1,3,4,4,4,4,8,7,0,0,1,3,0,1,Regularmente,0,0,60,1,2,2,Comerciante,1,1,1,0,2,3.5
11863,Barcelona,Cataluña,4,5,4,2,6,5,1,1,4,0,0,3,3,4,3,4,9,9,1,0,2,3,0,1,Regularmente,1,1,21,0,2,0,Otro,1,1,0,1,1,3.75
11871,Santa Cruz de Tenerife,Canarias,3,5,4,0,5,4,1,32,4,1,1,3,4,4,3,4,10,10,0,0,1,3,0,1,Ocasionalmente,0,0,64,0,2,2,Obrero,1,1,1,0,0,3.0
11895,Pontevedra,Galicia,4,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,Ocasionalmente,0,0,50,0,3,2,Mando,1,1,1,0,2,4.25
11914,Palma,Baleares,4,5,4,4,5,4,1,34,4,1,1,4,4,4,4,4,6,6,0,0,1,3,0,1,Regularmente,0,1,55,1,2,2,Mando,1,1,1,1,2,4.25
11939,Asturias,Asturias,3,5,3,0,6,5,1,5,5,0,0,3,3,4,3,4,5,10,0,0,2,3,0,1,Regularmente,1,1,59,0,2,0,Obrero,1,1,1,0,2,2.75
11973,Alicante,Valencia,3,4,3,0,6,3,1,28,4,1,1,4,4,5,4,4,8,10,0,0,1,3,0,1,Regularmente,1,1,50,1,1,2,Obrero,1,1,1,0,2,2.5
12008,Barcelona,Cataluña,4,3,4,0,6,2,1,52,4,1,1,3,5,5,4,3,10,10,0,0,1,3,0,1,Regularmente,1,1,79,1,2,2,Mando,1,1,1,1,2,2.75
12011,Tarragona,Cataluña,4,4,5,5,4,3,1,32,2,1,1,3,3,5,4,3,3,3,1,0,2,3,0,1,Mensualmente,0,1,52,1,3,2,Mando,1,1,1,0,2,4.5
12015,Zamora,Castilla y León,4,5,4,0,6,4,1,1,5,0,0,3,3,4,3,4,8,8,1,0,5,3,0,1,Regularmente,1,0,20,0,2,1,Obrero,1,1,0,0,2,3.25
12041,Alicante,Valencia,4,4,4,4,6,4,1,11,5,1,1,4,4,4,4,4,7,8,1,0,3,3,0,1,Regularmente,1,1,31,1,4,2,Mando,2,1,0,0,2,4.0
12043,Barcelona,Cataluña,5,3,2,4,6,4,1,32,5,1,1,4,4,5,1,5,10,10,0,0,1,3,0,1,Desconocido,0,0,55,1,1,2,Obrero,1,1,1,0,2,3.5
12047,Soria,Castilla y León,5,5,4,4,6,5,1,2,5,1,0,3,5,5,3,5,5,5,1,0,4,3,0,1,Diariamente,1,1,23,0,2,2,Obrero,1,1,0,0,2,4.5
12054,Cáceres,Extremadura,4,5,2,5,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,2,Sin actividad sexual,0,1,44,0,2,2,Administrativo,1,1,0,1,2,4.0
12058,Cáceres,Extremadura,5,3,4,5,6,4,1,20,4,1,1,4,3,4,4,5,9,9,0,0,1,3,0,1,Regularmente,1,1,48,1,1,2,Obrero,0,1,1,1,2,4.25
12077,Ciudad Real,Castilla Mancha,4,4,4,4,5,4,1,4,4,0,0,3,3,4,3,4,8,8,1,0,3,3,0,1,Regularmente,0,1,27,0,4,2,Mando,2,1,0,0,2,4.0
